Component,File,Variable,Category,Type,Public?,Risk Level,Context
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"return r.sessionID
}

// WebURL returns the shareable dashboard URL for this session.
func (r *SessionReporter) WebURL() string {
	if r == nil || r.sessionID == """" {
		return """"
	}
	return fmt.Sprintf"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"// WebURL returns the shareable dashboard URL for this session.
func (r *SessionReporter) WebURL() string {
	if r == nil || r.sessionID == """" {
		return """"
	}
	return fmt.Sprintf(""%s/s/%s"", r.endpoint"
stoke/internal,stoke/internal/scan/security.go,jwt,Sensitive,Auth Token,No,Medium,"exts     []string
}

var securityRules = []securityRule{
	// Auth
	{category: ""auth"", risk: ""high"", pattern: regexp.MustCompile(`(?i)(jwt|jsonwebtoken|jose|passport)`), note: ""JWT/auth library usage"","
stoke/internal,stoke/internal/scan/security.go,session,Sensitive,Auth Token,No,Medium,"var securityRules = []securityRule{
	// Auth
	{category: ""auth"", risk: ""high"", pattern: regexp.MustCompile(`(?i)(jwt|jsonwebtoken|jose|passport)`), note: ""JWT/auth library usage"", exts: []string{"".ts"""
stoke/internal,stoke/internal/session/sqlstore.go,session,Sensitive,Auth Token,No,Medium,"package session

import (
	""database/sql""
	""encoding/json""
	""fmt""
	""os""
	""path/filepath""
	""time""

	_ ""github.com/mattn/go-sqlite3""

	""github.com/ericmacdougall/stoke/internal/plan""
)

// SQLStore is a"
stoke/internal,stoke/internal/session/sqlstore.go,session,Sensitive,Auth Token,No,Medium,"_ ""github.com/mattn/go-sqlite3""

	""github.com/ericmacdougall/stoke/internal/plan""
)

// SQLStore is a SQLite-backed session store for crash recovery and learning.
type SQLStore struct {
	db   *sql.DB
"
stoke/internal,stoke/internal/session/sqlstore.go,session,Sensitive,Auth Token,No,Medium,"type SQLStore struct {
	db   *sql.DB
	root string
}

// NewSQLStore opens (or creates) a SQLite database at .stoke/session.db.
func NewSQLStore(projectRoot string) (*SQLStore, error) {
	root := filepa"
stoke/internal,stoke/internal/session/sqlstore.go,session,Sensitive,Auth Token,No,Medium,"// NewSQLStore opens (or creates) a SQLite database at .stoke/session.db.
func NewSQLStore(projectRoot string) (*SQLStore, error) {
	root := filepath.Join(projectRoot, "".stoke"")
	if err := os.MkdirAll"
stoke/internal,stoke/internal/session/sqlstore.go,session,Sensitive,Auth Token,No,Medium,"func NewSQLStore(projectRoot string) (*SQLStore, error) {
	root := filepath.Join(projectRoot, "".stoke"")
	if err := os.MkdirAll(root, 0700); err != nil {
		return nil, fmt.Errorf(""create session dir: %"
stoke/internal,stoke/internal/session/sqlstore.go,session,Sensitive,Auth Token,No,Medium,"}
	dbPath := filepath.Join(root, ""session.db"")

	db, err := sql.Open(""sqlite3"", dbPath+""?_journal_mode=WAL&_busy_timeout=5000"")
	if err != nil {
		return nil, fmt.Errorf(""open session.db: %w"", err)
	}"
stoke/internal,stoke/internal/session/sqlstore.go,session,Sensitive,Auth Token,No,Medium,"return s, nil
}

func (s *SQLStore) migrate() error {
	_, err := s.db.Exec(`
		CREATE TABLE IF NOT EXISTS session_state (
			id         INTEGER PRIMARY KEY CHECK (id = 1),
			plan_id    TEXT NOT NULL,"
stoke/internal,stoke/internal/session/sqlstore.go,session,Sensitive,Auth Token,No,Medium,"tasksJSON, err := json.Marshal(state.Tasks)
	if err != nil {
		return fmt.Errorf(""marshal tasks: %w"", err)
	}
	_, err = s.db.Exec(`
		INSERT OR REPLACE INTO session_state (id, plan_id, tasks_json, tot"
stoke/internal,stoke/internal/session/sqlstore.go,session,Sensitive,Auth Token,No,Medium,"state.StartedAt.Format(time.RFC3339), state.SavedAt.Format(time.RFC3339))
	return err
}

func (s *SQLStore) LoadState() (*State, error) {
	row := s.db.QueryRow(""SELECT plan_id, tasks_json, total_cost,"
stoke/internal,stoke/internal/session/sqlstore.go,session,Sensitive,Auth Token,No,Medium,"}
	return &State{PlanID: planID, Tasks: tasks, TotalCostUSD: cost, StartedAt: started, SavedAt: saved}, nil
}

func (s *SQLStore) ClearState() error {
	_, err := s.db.Exec(""DELETE FROM session_state W"
stoke/internal,stoke/internal/session/sqlstore_test.go,session,Sensitive,Auth Token,No,Medium,"package session

import (
	""testing""
	""time""

	""github.com/ericmacdougall/stoke/internal/plan""
)

func TestSQLStoreRoundtrip(t *testing.T) {
	dir := t.TempDir()
	s, err := NewSQLStore(dir)
	if err != "
stoke/internal,stoke/internal/session/store.go,session,Sensitive,Auth Token,No,Medium,"package session

import (
	""encoding/json""
	""fmt""
	""os""
	""path/filepath""
	""sync""
	""time""

	""github.com/ericmacdougall/stoke/internal/plan""
)

// SessionStore is the interface for session persistence.
"
stoke/internal,stoke/internal/session/store.go,session,Sensitive,Auth Token,No,Medium,"""time""

	""github.com/ericmacdougall/stoke/internal/plan""
)

// SessionStore is the interface for session persistence.
// Both Store (JSON files) and SQLStore (SQLite) implement this.
type SessionStore"
stoke/internal,stoke/internal/session/store.go,session,Sensitive,Auth Token,No,Medium,"LoadAttempts(taskID string) ([]Attempt, error)
	SaveLearning(l *Learning) error
	LoadLearning() (*Learning, error)
}

// Store persists session state as JSON files under .stoke/.
type Store struct {
	"
stoke/internal,stoke/internal/session/store.go,session,Sensitive,Auth Token,No,Medium,"type Store struct {
	root string
	mu   sync.Mutex
}

// New creates a session store.
func New(projectRoot string) *Store {
	root := filepath.Join(projectRoot, "".stoke"")
	_ = os.MkdirAll(root, 0700)
	_"
stoke/internal,stoke/internal/session/store.go,session,Sensitive,Auth Token,No,Medium,"_ = os.MkdirAll(root, 0700)
	_ = os.MkdirAll(filepath.Join(root, ""history""), 0700)
	return &Store{root: root}
}

// State is recoverable session data. Written after every task completion.
type State s"
stoke/internal,stoke/internal/session/store.go,session,Sensitive,Auth Token,No,Medium,"TotalCostUSD float64     `json:""total_cost_usd""`
	StartedAt    time.Time   `json:""started_at""`
	SavedAt      time.Time   `json:""saved_at""`
}

// SaveState writes session state for crash recovery.
func"
stoke/internal,stoke/internal/session/store.go,session,Sensitive,Auth Token,No,Medium,"// SaveState writes session state for crash recovery.
func (s *Store) SaveState(state *State) error {
	s.mu.Lock()
	defer s.mu.Unlock()
	state.SavedAt = time.Now()
	return s.writeJSON(""session.json"", "
stoke/internal,stoke/internal/session/store.go,session,Sensitive,Auth Token,No,Medium,"defer s.mu.Unlock()
	state.SavedAt = time.Now()
	return s.writeJSON(""session.json"", state)
}

// LoadState reads the last saved session. Returns nil if none exists.
func (s *Store) LoadState() (*State"
stoke/internal,stoke/internal/session/store.go,session,Sensitive,Auth Token,No,Medium,"}

// LoadState reads the last saved session. Returns nil if none exists.
func (s *Store) LoadState() (*State, error) {
	var state State
	if err := s.readJSON(""session.json"", &state); err != nil {
		i"
stoke/internal,stoke/internal/session/store.go,session,Sensitive,Auth Token,No,Medium,"return nil, err
	}
	return &state, nil
}

// ClearState removes session state (called when build completes).
func (s *Store) ClearState() error {
	return os.Remove(filepath.Join(s.root, ""session.json"""
stoke/internal,stoke/internal/session/store.go,session,Sensitive,Auth Token,No,Medium,"return &state, nil
}

// ClearState removes session state (called when build completes).
func (s *Store) ClearState() error {
	return os.Remove(filepath.Join(s.root, ""session.json""))
}

// --- Learned"
stoke/internal,stoke/internal/session/store_test.go,session,Sensitive,Auth Token,No,Medium,"package session

import (
	""testing""
	""time""

	""github.com/ericmacdougall/stoke/internal/plan""
)

func TestSaveLoadState(t *testing.T) {
	dir := t.TempDir()
	s := New(dir)

	state := &State{
		PlanID:"
stoke/internal,stoke/internal/stream/parser.go,session,Sensitive,Auth Token,No,Medium,"// Event is a parsed event from a Claude Code or Codex CLI NDJSON stream.
type Event struct {
	Type      string     `json:""type""`
	Subtype   string     `json:""subtype,omitempty""`
	SessionID string    "
stoke/internal,stoke/internal/stream/parser.go,session,Sensitive,Auth Token,No,Medium,"// --- JSON structures ---

type rawEvent struct {
	Type      string          `json:""type""`
	Subtype   string          `json:""subtype,omitempty""`
	SessionID string          `json:""session_id,omitempty"
stoke/internal,stoke/internal/stream/parser_test.go,session,Sensitive,Auth Token,No,Medium,"<-done
	return out
}

func TestSystem(t *testing.T) {
	evs := collect(t, `{""type"":""system"",""subtype"":""init"",""session_id"":""abc""}`)
	if len(evs) == 0 || evs[0].Type != ""system"" { t.Fatal(""no system even"
stoke/internal,stoke/internal/subscriptions/usage.go,Authorization,Sensitive,Auth Token,No,High (potential hardcoded),"""time""
)

// UsageData is the response from the undocumented Anthropic OAuth usage endpoint.
// GET https://api.anthropic.com/api/oauth/usage
// Headers: Authorization: Bearer <token>, anthropic-beta:"
stoke/internal,stoke/internal/subscriptions/usage.go,Authorization,Sensitive,Auth Token,No,High (potential hardcoded),"if oauthToken == """" {
		return nil, fmt.Errorf(""empty oauth token"")
	}
	req, err := http.NewRequestWithContext(ctx, ""GET"", usageURL, nil)
	if err != nil { return nil, err }
	req.Header.Set(""Authorizat"
stoke/internal,stoke/internal/tui/runner.go,session,Sensitive,Auth Token,No,Medium,"elapsed := time.Since(r.startedAt).Round(time.Second)
	fmt.Printf(""  [%s] %d/%d tasks | %d active | $%.2f\n"",
		elapsed, r.tasksDone, totalTasks, activePools, r.totalCost)
}

// Summary prints the fin"
stoke/internal,stoke/internal/verify/pipeline_test.go,session,Sensitive,Auth Token,No,Medium,"tests := []struct {
		file string
		want bool
	}{
		{"".claude/settings.json"", true},
		{"".stoke/session.json"", true},
		{""CLAUDE.md"", true},
		{"".env"", true},
		{"".env.local"", true},
		{"".env.producti"
